,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
2703,97.276699,159.18871,29.40501,4.44344,60.46346,12.57221,32.88569
2704,111.761129,125.496591,49.04015,0.0,57.03168,0.0,6.335431
2705,184.730169,131.69211,52.20438,0.0,57.51253,0.0,7.70972
2706,108.9756,125.58839,44.20711,0.0,58.62859,2.05652,8.68774
2707,129.065749,119.534151,29.89864,0.0,56.664341,3.60464,5.76599
2708,115.88662,131.254869,50.879419,0.0,55.6091,1.27708,10.74042
2709,108.140409,119.59476,41.1037,1.12466,54.72491,1.70748,9.69934
2710,107.30548,111.45678,37.6652,0.0,55.23959,0.0,6.7995
2711,108.053909,136.96223,54.67264,0.0,55.25648,2.04269,10.99113
2712,148.890709,170.862529,59.83093,4.73106,57.171439,5.53197,26.1023
2713,161.52086,176.29433,49.40432,6.51394,56.35815,8.44041,28.66771
2714,113.29672,231.65547,46.839469,6.521921,107.43164,7.31278,37.35694
2715,101.40265,224.759019,37.82351,6.06078,106.02766,9.63566,38.847859
2716,98.65414,153.174449,34.03412,4.20892,54.308729,10.99979,30.24123
2717,96.96529,211.563639,45.26463,5.55437,105.509699,5.82936,24.774
2718,90.51205,255.455369,46.84927,5.60247,155.894579,4.43039,22.43952
2719,89.05547,134.539479,28.52111,4.30039,54.34805,6.01495,26.27838
2720,109.45037,232.495179,29.50662,3.59291,155.793539,4.13155,24.78436
2721,890.049896,1361.661757,105.94047,63.038399,710.565488,25.15246,375.1481
2722,100.809069,105.896389,30.26471,0.0,56.65185,0.0,9.014689
2723,92.53344,475.64467,37.89851,57.45377,205.53346,32.56315,93.62747
2724,101.35064,121.54883,37.5791,1.133161,54.6803,5.27791,12.86061
2725,4.24827,4.30917,4.26897,0.0,0.0,0.0,0.0
2726,92.51633,137.41431,31.66079,0.0,56.8105,29.02672,17.91181
2727,70.05805,72.36848,12.82549,0.0,56.93808,0.0,1.36578
2728,73.50029,75.87146,13.4443,0.0,59.17561,0.0,1.89317
2729,4.00824,4.84284,4.81959,0.0,0.0,0.0,0.0
2730,3.72255,3.94128,3.9249,0.0,0.0,0.0,0.0
2731,129.718999,361.269089,57.1896,0.0,107.77591,92.25488,99.47997
2732,102.619209,138.229009,43.394989,0.0,57.86911,20.45735,14.23377
2733,94.014369,103.40743,34.85925,0.0,57.64216,1.91588,7.43862
2734,77.91186,81.969449,20.86466,0.0,55.768479,1.01684,3.23696
2735,80.70154,97.8121,22.70577,0.0,55.65155,8.8418,9.04641
2736,80.49444,83.56944,22.49979,0.0,55.59792,1.0074,3.27986
2737,83.13103,84.27721,22.66278,0.0,55.9136,1.16607,3.34996
2738,96.05134,123.001769,38.11143,0.0,57.716829,9.863161,13.70905
2739,74.89805,78.84672,18.60659,0.0,55.87354,0.0,2.21821
2740,82.07935,104.371399,41.57803,0.0,55.72276,1.23718,4.45801
2741,14.59198,14.39046,14.36512,0.0,0.0,0.0,0.0
2742,116.850959,191.261819,52.33694,1.86656,105.525489,4.513111,15.42833
2743,79.7513,83.605549,21.72621,0.0,55.892889,1.07049,3.73116
2744,78.87186,84.519539,22.80541,0.0,55.858619,0.0,3.71567
2745,74.876629,79.7765,18.05192,0.0,55.90671,1.33757,3.34687
2746,75.17482,280.931259,17.80062,0.0,256.229429,1.29539,4.28719
2747,82.29962,189.341409,25.33954,0.0,155.862809,2.02859,4.83446
2748,78.04522,81.856839,20.91646,0.0,55.671219,1.03695,3.01864
2749,630.783628,812.571117,31.60623,0.0,358.258598,203.570089,213.80682
2750,112.39227,757.935608,33.51212,0.0,309.721919,239.806179,163.48944
2751,95.34362,114.421359,32.246249,0.0,56.16185,2.14297,11.36785
2752,114.769629,103.25479,40.66567,0.0,55.23155,0.0,4.21605
2753,125.60524,137.931289,55.04711,0.0,55.532649,2.4275,12.23454
2754,85.785189,109.30313,37.4377,0.0,58.518,1.1262,3.89928
2755,133.263579,110.26131,44.0472,0.0,56.55461,0.0,3.59527
