,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
383,42.84127,31.767668,0.0,0.0,0.0,0.0,0.0
384,23.537763,30.252629,0.0,0.0,0.0,0.0,0.0
385,130.559069,197.238921,0.0,0.01481,135.637135,0.09643,9.073223
386,51.335914,43.714509,0.0,0.0,0.0,0.0,0.0
387,123.950233,127.52865,0.0,0.01635,81.178333,0.08775,7.239394
388,17.558918,21.741505,0.0,0.0,0.0,0.0,0.0
389,131.692958,152.397353,0.0,0.02325,98.216861,0.10085,9.884353
390,129.027389,132.917887,0.0,0.01976,81.714322,0.11009,11.577152
391,130.024749,151.475423,0.0,0.01676,81.474602,0.10885,9.541573
392,42.76057,37.115334,0.0,0.0,0.0,0.0,0.0
393,114.56228,125.344732,0.0,0.02297,77.463816,0.10653,10.071833
394,56.86303,40.779221,0.0,0.0,0.0,0.0,0.0
395,61.192437,32.965347,0.0,0.0,0.0,0.0,0.0
396,118.388807,187.993078,0.0,0.01394,131.836947,0.0981,7.710635
397,38.371443,32.843647,0.0,0.0,0.0,0.0,0.0
398,130.308368,144.372398,0.0,0.02082,78.245765,0.09834,10.616722
399,1482.250928,167998.396878,0.0,0.01782,475.533436,0.08755,159477.717215
400,123.970513,114.872869,0.0,0.01971,79.259735,0.101199,5.443476
401,47.025457,49.139775,0.0,0.0,0.0,0.0,0.0
402,128.82913,153.185102,0.0,0.02012,81.828552,0.07308,9.775133
403,127.262131,128.51654,0.0,0.01907,77.792585,0.07388,11.241812
404,187.676348,140.282791,0.0,0.01952,77.457445,0.09279,17.307358
405,154.212491,157.05434,0.0,0.02321,85.22197,0.08626,7.328315
406,77.056626,53.071213,0.0,0.0,0.0,0.0,0.0
407,140.034721,165.507404,0.0,0.02089,82.900961,0.07635,8.443774
408,275.322417,215.017419,0.0,0.0,0.0,0.0,0.0
409,805.194684,159483.126282,0.0,0.01572,328.125279,0.08765,158597.677304
410,24.346793,17.735868,0.0,0.0,0.0,0.0,0.0
411,21.403615,18.743607,0.0,0.0,0.0,0.0,0.0
412,12.872431,13.89271,0.0,0.0,0.0,0.0,0.0
413,95.942723,116.080918,0.0,0.01947,83.662871,0.08009,6.632756
414,116.386258,128.85812,0.0,0.02405,86.749639,0.09627,4.452676
415,25.739782,27.089801,0.0,0.0,0.0,0.0,0.0
416,121.413125,203.368598,0.0,0.02367,142.02237,0.11225,7.751626
417,26.018372,26.196862,0.0,0.0,0.0,0.0,0.0
418,120.347016,130.510558,0.0,0.01957,77.770285,0.11307,10.246513
419,9834.561249,169672.714701,0.0,0.0261,402.990106,0.07611,168986.762683
420,121.252414,133.495576,0.0,0.01897,86.501879,0.10856,6.693965
421,119.925796,119.247686,0.0,0.03978,79.660424,0.08919,6.578465
422,129.337219,129.147689,0.0,0.01548,78.957434,0.10031,6.855135
423,128.689089,142.572409,0.0,0.02624,80.102854,0.14258,9.254123
424,131.899567,139.166552,0.0,0.0283,79.700224,0.13326,14.479879
425,92.005755,129.714119,0.0,0.0,0.0,0.0,0.0
426,963.571723,164105.017723,0.0,0.01994,552.484662,0.07267,162794.215494
427,19.279276,14.45484,0.0,0.0,0.0,0.0,0.0
428,23.827993,23.474713,0.0,0.0,0.0,0.0,0.0
429,170.252401,130.352658,0.0,0.01681,81.934652,0.12257,12.588811
430,25.606682,19.685347,0.0,0.0,0.0,0.0,0.0
431,133.103056,126.554551,0.0,0.01843,81.806192,0.09465,10.188813
432,111.781801,115.428049,0.0,0.02416,80.567934,0.10046,11.302392
433,118.801137,129.528129,0.0,0.02675,78.716094,0.12458,11.854822
434,176.555386,135.640405,0.0,0.02161,88.250408,0.110109,6.222936
435,145.217248,132.469497,0.0,0.02383,80.005394,0.10564,11.052782
436,21.094095,24.532423,0.0,0.0,0.0,0.0,0.0
437,111.527061,124.368653,0.0,0.01835,78.458365,0.13492,9.097334
438,37.512224,33.401676,0.0,0.0,0.0,0.0,0.0
439,164.795924,146.729317,0.0,0.02009,82.953562,0.08838,10.503243
440,1533.546003,180204.228871,0.0,0.01928,443.031599,0.09667,171786.673526
